,location,location_detail,price
서울특별시,중구,수표동,0
서울특별시,중구,소공동,0
서울특별시,중구,남창동,2142
서울특별시,중구,북창동,0
서울특별시,중구,태평로2가,0
서울특별시,중구,남대문로2가,0
서울특별시,중구,남대문로3가,0
서울특별시,중구,남대문로4가,0
서울특별시,중구,남대문로5가,0
서울특별시,중구,봉래동1가,0
서울특별시,중구,회현동1가,2314
서울특별시,중구,회현동2가,2235
서울특별시,중구,회현동3가,2260
서울특별시,중구,충무로1가,0
서울특별시,중구,충무로2가,0
서울특별시,중구,명동1가,0
서울특별시,중구,명동2가,0
서울특별시,중구,남산동1가,2600
서울특별시,중구,남산동2가,2096
서울특별시,중구,남산동3가,2220
서울특별시,중구,저동1가,0
서울특별시,중구,충무로4가,0
서울특별시,중구,충무로5가,0
서울특별시,중구,인현동2가,0
서울특별시,중구,예관동,0
서울특별시,중구,묵정동,2525
서울특별시,중구,필동1가,0
서울특별시,중구,필동2가,3538
서울특별시,중구,필동3가,2633
서울특별시,중구,남학동,0
서울특별시,중구,주자동,0
서울특별시,중구,예장동,2676
서울특별시,중구,장충동1가,3209
서울특별시,중구,장충동2가,2890
서울특별시,중구,광희동1가,0
서울특별시,중구,광희동2가,2686
서울특별시,중구,쌍림동,2646
서울특별시,중구,을지로6가,0
서울특별시,중구,을지로7가,0
서울특별시,중구,을지로4가,0
서울특별시,중구,을지로5가,0
서울특별시,중구,주교동,0
서울특별시,중구,방산동,0
서울특별시,중구,오장동,0
서울특별시,중구,을지로3가,0
서울특별시,중구,입정동,0
서울특별시,중구,산림동,0
서울특별시,중구,충무로3가,0
서울특별시,중구,초동,0
서울특별시,중구,인현동1가,0
서울특별시,중구,저동2가,0
서울특별시,중구,신당동,2418
서울특별시,중구,흥인동,0
서울특별시,중구,무학동,0
서울특별시,중구,황학동,2854
서울특별시,중구,서소문동,0
서울특별시,중구,정동,0
서울특별시,중구,순화동,0
서울특별시,중구,의주로1가,0
서울특별시,중구,충정로1가,0
서울특별시,중구,중림동,2649
서울특별시,중구,의주로2가,0
서울특별시,중구,만리동1가,2980
서울특별시,중구,만리동2가,2627
서울특별시,용산구,후암동,2729
서울특별시,용산구,용산동2가,2625
서울특별시,용산구,갈월동,3207
서울특별시,용산구,남영동,4205
서울특별시,용산구,동자동,3429
서울특별시,용산구,서계동,3116
서울특별시,용산구,청파동1가,2732
서울특별시,용산구,청파동2가,2754
서울특별시,용산구,청파동3가,2862
서울특별시,용산구,원효로1가,2919
서울특별시,용산구,원효로2가,2879
서울특별시,용산구,신창동,2593
서울특별시,용산구,산천동,3063
서울특별시,용산구,청암동,2680
서울특별시,용산구,원효로3가,2617
서울특별시,용산구,원효로4가,2723
서울특별시,용산구,효창동,3026
서울특별시,용산구,도원동,0
서울특별시,용산구,용문동,2848
서울특별시,용산구,문배동,0
서울특별시,용산구,신계동,3660
서울특별시,용산구,한강로1가,6092
서울특별시,용산구,한강로2가,5960
서울특별시,용산구,용산동3가,4735
서울특별시,용산구,용산동5가,0
서울특별시,용산구,한강로3가,5454
서울특별시,용산구,이촌동,7915
서울특별시,용산구,이태원동,3699
서울특별시,용산구,한남동,4398
서울특별시,용산구,동빙고동,4734
서울특별시,용산구,서빙고동,3607
서울특별시,용산구,주성동,4783
서울특별시,용산구,용산동6가,0
서울특별시,용산구,보광동,4575
서울특별시,성동구,상왕십리동,3550
서울특별시,성동구,하왕십리동,2523
서울특별시,성동구,홍익동,2767
서울특별시,성동구,도선동,2983
서울특별시,성동구,마장동,2654
서울특별시,성동구,사근동,2118
서울특별시,성동구,행당동,2794
서울특별시,성동구,응봉동,2421
서울특별시,성동구,금호동1가,2431
서울특별시,성동구,금호동2가,2692
서울특별시,성동구,금호동3가,2617
서울특별시,성동구,금호동4가,3084
서울특별시,성동구,옥수동,2764
서울특별시,성동구,성수동1가,3508
서울특별시,성동구,성수동2가,3476
서울특별시,성동구,송정동,2449
서울특별시,성동구,용답동,2530
서울특별시,광진구,중곡동,2114
서울특별시,광진구,능동,2613
서울특별시,광진구,구의동,2660
서울특별시,광진구,광장동,3054
서울특별시,광진구,자양동,2764
서울특별시,광진구,노유동,0
서울특별시,광진구,화양동,3028
서울특별시,광진구,모진동,0
서울특별시,광진구,군자동,2632
서울특별시,동대문구,신설동,2397
서울특별시,동대문구,용두동,2662
서울특별시,동대문구,제기동,2160
서울특별시,동대문구,전농동,2449
서울특별시,동대문구,답십리동,2517
서울특별시,동대문구,장안동,2331
서울특별시,동대문구,청량리동,2287
서울특별시,동대문구,회기동,2293
서울특별시,동대문구,휘경동,2211
서울특별시,동대문구,이문동,2356
서울특별시,중랑구,면목동,1869
서울특별시,중랑구,상봉동,2171
서울특별시,중랑구,중화동,1985
서울특별시,중랑구,묵동,1930
서울특별시,중랑구,망우동,1851
서울특별시,중랑구,신내동,1798
서울특별시,성북구,성북동,2493
서울특별시,성북구,성북동1가,2461
서울특별시,성북구,돈암동,2229
서울특별시,성북구,동소문동1가,2641
서울특별시,성북구,동소문동2가,2714
서울특별시,성북구,동소문동3가,3195
서울특별시,성북구,동소문동4가,2357
서울특별시,성북구,동소문동5가,2805
서울특별시,성북구,동소문동6가,2546
서울특별시,성북구,동소문동7가,2899
서울특별시,성북구,삼선동1가,2234
서울특별시,성북구,삼선동2가,2476
서울특별시,성북구,삼선동3가,2587
서울특별시,성북구,삼선동4가,2753
서울특별시,성북구,삼선동5가,2698
서울특별시,성북구,동선동1가,3098
서울특별시,성북구,동선동2가,2673
서울특별시,성북구,동선동3가,2778
서울특별시,성북구,동선동4가,2766
서울특별시,성북구,동선동5가,2387
서울특별시,성북구,안암동1가,2479
서울특별시,성북구,안암동2가,2451
서울특별시,성북구,안암동3가,2324
서울특별시,성북구,안암동4가,3312
서울특별시,성북구,안암동5가,2685
서울특별시,성북구,보문동4가,2758
서울특별시,성북구,보문동5가,2458
서울특별시,성북구,보문동6가,2354
서울특별시,성북구,보문동7가,2553
서울특별시,성북구,보문동1가,2513
서울특별시,성북구,보문동2가,2814
서울특별시,성북구,보문동3가,2517
서울특별시,성북구,정릉동,1779
서울특별시,성북구,길음동,2422
서울특별시,성북구,종암동,2071
서울특별시,성북구,하월곡동,2335
서울특별시,성북구,상월곡동,2162
서울특별시,성북구,장위동,2336
서울특별시,성북구,석관동,2146
서울특별시,강북구,미아동,1813
서울특별시,강북구,번동,1592
서울특별시,강북구,수유동,1598
서울특별시,강북구,우이동,1569
서울특별시,도봉구,쌍문동,1579
서울특별시,도봉구,방학동,1701
서울특별시,도봉구,창동,1870
서울특별시,도봉구,도봉동,1675
서울특별시,노원구,월계동,1747
서울특별시,노원구,공릉동,1840
서울특별시,노원구,하계동,1864
서울특별시,노원구,상계동,1875
서울특별시,노원구,중계동,1728
서울특별시,은평구,수색동,2338
서울특별시,은평구,녹번동,2077
서울특별시,은평구,불광동,2038
서울특별시,은평구,갈현동,2023
서울특별시,은평구,구산동,1959
서울특별시,은평구,대조동,2322
서울특별시,은평구,응암동,2073
서울특별시,은평구,역촌동,2076
서울특별시,은평구,신사동,1966
서울특별시,은평구,증산동,2442
서울특별시,은평구,진관내동,2157
서울특별시,은평구,구파발동,0
서울특별시,은평구,진관외동,0
서울특별시,서대문구,충정로2가,3213
서울특별시,서대문구,충정로3가,2779
서울특별시,서대문구,합동,3000
서울특별시,서대문구,미근동,2543
서울특별시,서대문구,냉천동,3193
서울특별시,서대문구,천연동,2429
서울특별시,서대문구,옥천동,2495
서울특별시,서대문구,영천동,3118
서울특별시,서대문구,현저동,1830
서울특별시,서대문구,북아현동,2699
서울특별시,서대문구,홍제동,2230
서울특별시,서대문구,대현동,2955
서울특별시,서대문구,대신동,2839
서울특별시,서대문구,신촌동,2230
서울특별시,서대문구,봉원동,1910
서울특별시,서대문구,창천동,2622
서울특별시,서대문구,연희동,2175
서울특별시,서대문구,홍은동,1818
서울특별시,서대문구,북가좌동,2189
서울특별시,서대문구,남가좌동,2224
서울특별시,마포구,아현동,2877
서울특별시,마포구,공덕동,2776
서울특별시,마포구,신공덕동,2628
서울특별시,마포구,도화동,2557
서울특별시,마포구,용강동,2839
서울특별시,마포구,토정동,2600
서울특별시,마포구,마포동,2953
서울특별시,마포구,대흥동,2840
서울특별시,마포구,염리동,3136
서울특별시,마포구,노고산동,2878
서울특별시,마포구,신수동,2632
서울특별시,마포구,현석동,2425
서울특별시,마포구,구수동,2330
서울특별시,마포구,창전동,2579
서울특별시,마포구,상수동,3295
서울특별시,마포구,하중동,0
서울특별시,마포구,신정동,3420
서울특별시,마포구,당인동,3122
서울특별시,마포구,서교동,3462
서울특별시,마포구,동교동,3074
서울특별시,마포구,합정동,3036
서울특별시,마포구,망원동,2564
서울특별시,마포구,연남동,2460
서울특별시,마포구,성산동,2500
서울특별시,마포구,중동,2208
서울특별시,마포구,상암동,3393
서울특별시,양천구,목동,2393
서울특별시,양천구,신월동,1925
서울특별시,강서구,염창동,2835
서울특별시,강서구,등촌동,2349
서울특별시,강서구,화곡동,1866
서울특별시,강서구,가양동,2421
서울특별시,강서구,마곡동,2210
서울특별시,강서구,내발산동,2114
서울특별시,강서구,외발산동,1945
서울특별시,강서구,공항동,2157
서울특별시,강서구,방화동,2297
서울특별시,강서구,개화동,1706
서울특별시,강서구,과해동,0
서울특별시,강서구,오곡동,427
서울특별시,강서구,오쇠동,0
서울특별시,구로구,신도림동,2815
서울특별시,구로구,구로동,2121
서울특별시,구로구,가리봉동,2892
서울특별시,구로구,고척동,1880
서울특별시,구로구,개봉동,2137
서울특별시,구로구,오류동,1843
서울특별시,구로구,궁동,1849
서울특별시,구로구,온수동,2024
서울특별시,구로구,천왕동,2258
서울특별시,구로구,항동,1965
서울특별시,금천구,가산동,1880
서울특별시,금천구,독산동,1881
서울특별시,금천구,시흥동,1875
서울특별시,영등포구,영등포동,2293
서울특별시,영등포구,영등포동1가,3015
서울특별시,영등포구,영등포동2가,2870
서울특별시,영등포구,영등포동3가,0
서울특별시,영등포구,영등포동4가,4280
서울특별시,영등포구,영등포동5가,2615
서울특별시,영등포구,영등포동6가,2120
서울특별시,영등포구,영등포동7가,2915
서울특별시,영등포구,영등포동8가,2170
서울특별시,영등포구,여의도동,5525
서울특별시,영등포구,당산동1가,2642
서울특별시,영등포구,당산동2가,2800
서울특별시,영등포구,당산동3가,2843
서울특별시,영등포구,당산동4가,2665
서울특별시,영등포구,당산동5가,2500
서울특별시,영등포구,당산동6가,2320
서울특별시,영등포구,당산동,2456
서울특별시,영등포구,도림동,2075
서울특별시,영등포구,문래동1가,2400
서울특별시,영등포구,문래동2가,0
서울특별시,영등포구,문래동3가,2546
서울특별시,영등포구,문래동4가,0
서울특별시,영등포구,문래동5가,0
서울특별시,영등포구,문래동6가,3550
서울특별시,영등포구,양평동1가,2695
서울특별시,영등포구,양평동2가,2994
서울특별시,영등포구,양평동3가,2636
서울특별시,영등포구,양평동4가,2922
서울특별시,영등포구,양평동5가,2470
서울특별시,영등포구,양평동6가,2320
서울특별시,영등포구,신길동,2513
서울특별시,영등포구,대림동,1825
서울특별시,동작구,노량진동,3273
서울특별시,동작구,상도동,2176
서울특별시,동작구,상도1동,2460
서울특별시,동작구,본동,2346
서울특별시,동작구,흑석동,3108
서울특별시,동작구,동작동,2567
서울특별시,동작구,사당동,2325
서울특별시,동작구,대방동,2416
서울특별시,동작구,신대방동,2183
서울특별시,관악구,봉천동,2344
서울특별시,관악구,신림동,2467
서울특별시,관악구,남현동,2837
서울특별시,서초구,방배동,4305
서울특별시,서초구,양재동,4174
서울특별시,서초구,우면동,3402
서울특별시,서초구,원지동,2608
서울특별시,서초구,잠원동,4233
서울특별시,서초구,반포동,4163
서울특별시,서초구,서초동,4665
서울특별시,서초구,내곡동,2562
서울특별시,서초구,염곡동,2766
서울특별시,서초구,신원동,2926
서울특별시,강남구,역삼동,4571
서울특별시,강남구,포이동,0
서울특별시,강남구,개포동,3896
서울특별시,강남구,청담동,5738
서울특별시,강남구,삼성동,4993
서울특별시,강남구,대치동,4885
서울특별시,강남구,논현동,4506
서울특별시,강남구,압구정동,10100
서울특별시,강남구,세곡동,2571
서울특별시,강남구,자곡동,2770
서울특별시,강남구,율현동,2727
서울특별시,강남구,일원동,4055
서울특별시,강남구,수서동,3140
서울특별시,강남구,도곡동,4631
서울특별시,송파구,잠실동,4912
서울특별시,송파구,신천동,8650
서울특별시,송파구,풍납동,2463
서울특별시,송파구,송파동,3575
서울특별시,송파구,석촌동,4023
서울특별시,송파구,삼전동,3952
서울특별시,송파구,가락동,3674
서울특별시,송파구,문정동,3417
서울특별시,송파구,장지동,3672
서울특별시,송파구,방이동,3962
서울특별시,송파구,오금동,3350
서울특별시,송파구,거여동,3323
서울특별시,송파구,마천동,3040
서울특별시,강동구,명일동,3056
서울특별시,강동구,고덕동,3372
서울특별시,강동구,상일동,3580
서울특별시,강동구,하일동,0
서울특별시,강동구,길동,2692
서울특별시,강동구,둔촌동,2748
서울특별시,강동구,암사동,2430
서울특별시,강동구,성내동,2770
서울특별시,강동구,천호동,2934
서울특별시,종로구,청운동,2724
서울특별시,종로구,신교동,2639
서울특별시,종로구,궁정동,3350
서울특별시,종로구,효자동,2963
서울특별시,종로구,창성동,3219
서울특별시,종로구,통의동,3230
서울특별시,종로구,적선동,0
서울특별시,종로구,통인동,3187
서울특별시,종로구,누상동,2892
서울특별시,종로구,누하동,3571
서울특별시,종로구,옥인동,3219
서울특별시,종로구,체부동,3669
서울특별시,종로구,필운동,3705
서울특별시,종로구,내자동,5330
서울특별시,종로구,사직동,3508
서울특별시,종로구,도렴동,0
서울특별시,종로구,당주동,0
서울특별시,종로구,내수동,8885
서울특별시,종로구,세종로,0
서울특별시,종로구,신문로1가,0
서울특별시,종로구,신문로2가,3993
서울특별시,종로구,청진동,0
서울특별시,종로구,서린동,0
서울특별시,종로구,수송동,0
서울특별시,종로구,중학동,0
서울특별시,종로구,종로1가,0
서울특별시,종로구,공평동,0
서울특별시,종로구,관훈동,0
서울특별시,종로구,견지동,0
서울특별시,종로구,와룡동,2680
서울특별시,종로구,권농동,2400
서울특별시,종로구,운니동,2965
서울특별시,종로구,익선동,3812
서울특별시,종로구,경운동,3410
서울특별시,종로구,관철동,0
서울특별시,종로구,인사동,0
서울특별시,종로구,낙원동,3375
서울특별시,종로구,종로2가,0
서울특별시,종로구,팔판동,4533
서울특별시,종로구,삼청동,3529
서울특별시,종로구,안국동,5085
서울특별시,종로구,소격동,4872
서울특별시,종로구,화동,4331
서울특별시,종로구,사간동,3852
서울특별시,종로구,송현동,4350
서울특별시,종로구,가회동,4160
서울특별시,종로구,재동,4810
서울특별시,종로구,계동,3555
서울특별시,종로구,원서동,3272
서울특별시,종로구,묘동,0
서울특별시,종로구,봉익동,2860
서울특별시,종로구,돈의동,3684
서울특별시,종로구,장사동,0
서울특별시,종로구,관수동,0
서울특별시,종로구,종로3가,0
서울특별시,종로구,인의동,2465
서울특별시,종로구,예지동,0
서울특별시,종로구,원남동,2478
서울특별시,종로구,연지동,2578
서울특별시,종로구,종로4가,0
서울특별시,종로구,효제동,3163
서울특별시,종로구,종로5가,5050
서울특별시,종로구,종로6가,3280
서울특별시,종로구,이화동,2729
서울특별시,종로구,연건동,2723
서울특별시,종로구,충신동,2804
서울특별시,종로구,동숭동,2912
서울특별시,종로구,혜화동,2774
서울특별시,종로구,명륜1가,2717
서울특별시,종로구,명륜2가,2878
서울특별시,종로구,명륜4가,3663
서울특별시,종로구,명륜3가,2109
서울특별시,종로구,창신동,2618
서울특별시,종로구,숭인동,2707
서울특별시,종로구,교남동,0
서울특별시,종로구,평동,0
서울특별시,종로구,송월동,0
서울특별시,종로구,홍파동,2570
서울특별시,종로구,교북동,0
서울특별시,종로구,행촌동,2113
서울특별시,종로구,구기동,1831
서울특별시,종로구,평창동,2113
서울특별시,종로구,부암동,1679
서울특별시,종로구,홍지동,1736
서울특별시,종로구,신영동,1910
서울특별시,종로구,무악동,3288
서울특별시,중구,무교동,0
서울특별시,중구,다동,0
서울특별시,중구,태평로1가,0
서울특별시,중구,을지로1가,0
서울특별시,중구,을지로2가,0
서울특별시,중구,남대문로1가,0
서울특별시,중구,삼각동,0
서울특별시,중구,수하동,0
서울특별시,중구,장교동,0
서울특별시,중구,수표동,0
서울특별시,중구,소공동,0
서울특별시,중구,남창동,2666
서울특별시,중구,북창동,0
서울특별시,중구,태평로2가,0
서울특별시,중구,남대문로2가,0
서울특별시,중구,남대문로3가,0
서울특별시,중구,남대문로4가,0
서울특별시,중구,남대문로5가,0
서울특별시,중구,봉래동1가,0
서울특별시,중구,회현동1가,3254
서울특별시,중구,회현동2가,2385
서울특별시,중구,회현동3가,2480
서울특별시,중구,충무로1가,0
서울특별시,중구,충무로2가,0
서울특별시,중구,명동1가,0
서울특별시,중구,명동2가,0
서울특별시,중구,남산동1가,2673
서울특별시,중구,남산동2가,2319
서울특별시,중구,남산동3가,2500
서울특별시,중구,저동1가,0
서울특별시,중구,충무로4가,0
서울특별시,중구,충무로5가,0
서울특별시,중구,인현동2가,0
서울특별시,중구,예관동,0
서울특별시,중구,묵정동,2570
서울특별시,중구,필동1가,4130
서울특별시,중구,필동2가,3564
서울특별시,중구,필동3가,3080
서울특별시,중구,남학동,0
서울특별시,중구,주자동,0
서울특별시,중구,예장동,2910
서울특별시,중구,장충동1가,3322
서울특별시,중구,장충동2가,2974
서울특별시,중구,광희동1가,0
서울특별시,중구,광희동2가,2837
서울특별시,중구,쌍림동,2768
서울특별시,중구,을지로6가,0
서울특별시,중구,을지로7가,0
서울특별시,중구,을지로4가,0
서울특별시,중구,을지로5가,0
서울특별시,중구,주교동,0
서울특별시,중구,방산동,0
서울특별시,중구,오장동,0
서울특별시,중구,을지로3가,0
서울특별시,중구,입정동,0
서울특별시,중구,산림동,0
서울특별시,중구,충무로3가,0
서울특별시,중구,초동,0
서울특별시,중구,인현동1가,0
서울특별시,중구,저동2가,0
서울특별시,중구,신당동,2749
서울특별시,중구,흥인동,3880
서울특별시,중구,무학동,4930
서울특별시,중구,황학동,3621
서울특별시,중구,서소문동,0
서울특별시,중구,정동,0
서울특별시,중구,순화동,0
서울특별시,중구,의주로1가,0
서울특별시,중구,충정로1가,0
서울특별시,중구,중림동,2978
서울특별시,중구,의주로2가,0
서울특별시,중구,만리동1가,3298
서울특별시,중구,만리동2가,2909
서울특별시,용산구,후암동,2987
서울특별시,용산구,용산동2가,3056
서울특별시,용산구,갈월동,3496
서울특별시,용산구,남영동,4330
서울특별시,용산구,동자동,3832
서울특별시,용산구,서계동,3374
서울특별시,용산구,청파동1가,2969
서울특별시,용산구,청파동2가,3126
서울특별시,용산구,청파동3가,3190
서울특별시,용산구,원효로1가,3868
서울특별시,용산구,원효로2가,3399
서울특별시,용산구,신창동,3101
서울특별시,용산구,산천동,3484
서울특별시,용산구,청암동,3130
서울특별시,용산구,원효로3가,3528
서울특별시,용산구,원효로4가,3164
서울특별시,용산구,효창동,3304
서울특별시,용산구,도원동,4605
서울특별시,용산구,용문동,3560
서울특별시,용산구,문배동,0
서울특별시,용산구,신계동,4193
서울특별시,용산구,한강로1가,6203
서울특별시,용산구,한강로2가,6257
서울특별시,용산구,용산동3가,5633
서울특별시,용산구,용산동5가,0
서울특별시,용산구,한강로3가,6119
서울특별시,용산구,이촌동,8440
서울특별시,용산구,이태원동,3955
서울특별시,용산구,한남동,4690
서울특별시,용산구,동빙고동,4783
서울특별시,용산구,서빙고동,3814
서울특별시,용산구,주성동,5038
서울특별시,용산구,용산동6가,0
서울특별시,용산구,보광동,4663
서울특별시,성동구,상왕십리동,3680
서울특별시,성동구,하왕십리동,2930
서울특별시,성동구,홍익동,3765
서울특별시,성동구,도선동,3656
서울특별시,성동구,마장동,2951
서울특별시,성동구,사근동,2369
서울특별시,성동구,행당동,3260
서울특별시,성동구,응봉동,2634
서울특별시,성동구,금호동1가,3035
서울특별시,성동구,금호동2가,3015
서울특별시,성동구,금호동3가,2913
서울특별시,성동구,금호동4가,3341
서울특별시,성동구,옥수동,3124
서울특별시,성동구,성수동1가,3736
서울특별시,성동구,성수동2가,3667
서울특별시,성동구,송정동,2782
서울특별시,성동구,용답동,3099
서울특별시,광진구,중곡동,2546
서울특별시,광진구,능동,2903
서울특별시,광진구,구의동,3047
서울특별시,광진구,광장동,3307
서울특별시,광진구,자양동,3297
서울특별시,광진구,노유동,0
서울특별시,광진구,화양동,3799
서울특별시,광진구,모진동,0
서울특별시,광진구,군자동,3069
서울특별시,동대문구,신설동,2642
서울특별시,동대문구,용두동,2829
서울특별시,동대문구,제기동,2472
서울특별시,동대문구,전농동,2701
서울특별시,동대문구,답십리동,2841
서울특별시,동대문구,장안동,2634
서울특별시,동대문구,청량리동,2470
서울특별시,동대문구,회기동,2690
서울특별시,동대문구,휘경동,2416
서울특별시,동대문구,이문동,2570
서울특별시,중랑구,면목동,2183
서울특별시,중랑구,상봉동,2466
서울특별시,중랑구,중화동,2252
서울특별시,중랑구,묵동,2244
서울특별시,중랑구,망우동,2121
서울특별시,중랑구,신내동,2060
서울특별시,성북구,성북동,2671
서울특별시,성북구,성북동1가,2885
서울특별시,성북구,돈암동,2407
서울특별시,성북구,동소문동1가,3024
서울특별시,성북구,동소문동2가,2995
서울특별시,성북구,동소문동3가,3570
서울특별시,성북구,동소문동4가,2698
서울특별시,성북구,동소문동5가,3812
서울특별시,성북구,동소문동6가,2908
서울특별시,성북구,동소문동7가,3106
서울특별시,성북구,삼선동1가,2486
서울특별시,성북구,삼선동2가,2916
서울특별시,성북구,삼선동3가,2830
서울특별시,성북구,삼선동4가,3103
서울특별시,성북구,삼선동5가,3120
서울특별시,성북구,동선동1가,3252
서울특별시,성북구,동선동2가,3353
서울특별시,성북구,동선동3가,3106
서울특별시,성북구,동선동4가,3000
서울특별시,성북구,동선동5가,2684
서울특별시,성북구,안암동1가,2789
서울특별시,성북구,안암동2가,2845
서울특별시,성북구,안암동3가,2542
서울특별시,성북구,안암동4가,3311
서울특별시,성북구,안암동5가,3057
서울특별시,성북구,보문동4가,3038
서울특별시,성북구,보문동5가,2848
서울특별시,성북구,보문동6가,2516
서울특별시,성북구,보문동7가,2926
서울특별시,성북구,보문동1가,3035
서울특별시,성북구,보문동2가,2911
서울특별시,성북구,보문동3가,2700
서울특별시,성북구,정릉동,2061
서울특별시,성북구,길음동,2635
서울특별시,성북구,종암동,2362
서울특별시,성북구,하월곡동,2586
서울특별시,성북구,상월곡동,2459
서울특별시,성북구,장위동,2526
서울특별시,성북구,석관동,2445
서울특별시,강북구,미아동,2129
서울특별시,강북구,번동,1901
서울특별시,강북구,수유동,1787
서울특별시,강북구,우이동,1689
서울특별시,도봉구,쌍문동,1884
서울특별시,도봉구,방학동,2083
서울특별시,도봉구,창동,2238
서울특별시,도봉구,도봉동,2067
